duration,src_bytes,dst_bytes,packets,protocol,flags,connections_last_min,label
2.759950419318024,295,252,6,0,5,1,1
4.043928769009034,296,258,14,0,6,2,1
1.5492073088102347,311,215,10,0,5,1,0
0.47917926314915693,300,232,11,0,3,3,1
0.6341966252617345,309,270,11,1,6,0,1
0.09966948770274846,330,258,14,0,7,3,0
2.370289805667379,305,270,11,0,6,3,1
1.175517818383255,302,265,13,0,7,2,1
2.747591733455769,301,247,8,0,2,2,0
2.423094851029024,275,245,7,1,3,1,1
0.04105074673337288,300,227,11,1,1,2,0
1.7648361514897848,1807,257,22,0,2,1,0
0.14596797058102115,319,232,7,0,5,4,1
0.07642793425452304,260,247,7,0,5,3,0
1.1364718849730873,299,274,8,0,0,2,1
0.6086353513222633,311,258,6,0,6,2,0
1.575556889763214,669,288,16,1,1,1,0
3.2707948272595013,280,243,11,0,1,1,0
0.5501900412443771,325,224,7,0,4,5,0
0.9237617072887875,324,237,8,0,1,2,0
0.0031264388206263217,291,249,14,1,7,0,1
0.23115451756174415,276,242,14,1,1,3,0
1.1212785343537786,322,260,7,0,1,2,1
0.012499124679650054,292,230,11,0,6,0,0
1.047959326564895,289,229,8,1,2,2,0
0.9926484521950923,300,227,9,0,5,0,1
0.09731004540128327,306,230,11,1,5,2,0
2.6001332124340486,311,237,14,1,1,3,0
1.451615019885065,327,235,11,0,4,4,0
2.3968687609778363,322,275,14,0,4,2,0
0.16620934265480092,821,234,18,0,0,3,0
1.403197998228071,314,234,13,1,6,0,0
0.4203070720181322,290,238,13,0,6,3,1
3.0454380226852913,291,267,13,1,7,0,0
0.6645046537423004,318,261,8,0,0,1,1
0.9640357186398767,313,221,14,1,1,4,0
0.3258213504553397,314,254,14,0,6,4,0
0.6433871955891156,295,247,11,0,2,1,0
1.3937653347381271,1383,277,23,0,5,3,0
1.0629827466920718,294,236,13,0,2,1,0
0.01400473642664731,315,255,7,0,1,3,1
0.03584710993367694,317,220,6,1,4,4,1
0.6123736916113324,317,282,14,0,1,1,1
1.5066831440281225,322,236,10,1,1,2,1
0.9339593836665863,340,246,12,0,4,1,0
0.20052850531534974,289,257,10,0,1,5,0
1.623280413344836,300,257,10,1,1,3,0
3.3727200907175248,334,232,6,0,6,7,0
0.41044296151296816,279,261,8,1,4,6,0
0.6504214139428232,283,258,6,1,4,1,1
0.589305612221685,308,228,9,0,1,0,0
0.3473067361654511,306,250,6,0,1,3,0
0.425393564816688,305,266,13,0,3,4,1
0.35753425724669774,293,255,8,0,3,1,0
0.2026507246170013,291,241,12,0,3,0,0
0.0598271186907719,306,232,6,1,1,2,0
0.33727276507220394,298,272,6,0,7,1,0
2.1706025689435506,309,251,9,0,2,0,0
0.38856378489709464,324,244,13,1,6,3,1
0.26999269840309004,307,222,13,0,3,1,0
1.554654264383995,275,225,10,1,3,0,0
0.5173965972349204,305,240,11,0,0,2,1
1.4313608440461167,304,258,12,0,5,2,1
1.1620795338651737,318,262,12,0,0,4,1
1.1621105997504046,317,247,12,0,5,1,0
0.36395469386584106,288,262,6,0,7,3,0
0.8542325703295431,2154,265,28,0,2,2,0
2.903332935595461,292,250,13,1,7,1,1
1.35811869424796,286,267,9,0,5,0,0
1.2214377458395065,289,237,7,0,0,1,1
0.6053290266190389,290,238,11,0,1,2,0
1.1668698771825776,291,248,8,0,5,4,0
0.7332492381296271,280,237,10,0,5,3,0
0.1795981239684456,324,249,10,0,0,0,1
0.3546185796061722,325,237,12,1,5,0,1
0.17092643329671237,286,249,14,1,6,1,1
1.094131961910009,284,253,12,1,0,2,0
0.1009491391042661,294,252,14,0,7,5,1
0.09271740879465316,293,218,6,0,4,1,0
0.21582347341275235,289,253,13,0,4,2,1
0.4759036846634556,316,214,9,0,0,1,0
0.1758870019703978,291,241,12,0,4,3,1
1.3120408767825156,288,290,6,1,3,2,1
0.7738374215077741,312,219,10,0,2,3,0
5.1142409878598505,296,230,6,0,6,2,1
3.413763788326375,282,246,11,0,1,3,0
0.7172769469361548,292,225,7,1,0,1,0
0.6363063917737478,306,250,7,0,3,1,0
0.11973385508551751,272,270,6,1,5,2,0
1.6488271125648994,313,247,8,0,1,1,0
3.5263868508845424,290,268,14,0,7,3,1
0.6585951024300227,324,232,14,1,5,4,0
1.5800012794208542,304,249,6,0,7,0,1
0.02090807020337987,265,261,14,0,3,3,1
7.3874972432069255,291,261,11,0,0,0,1
0.1061797541415693,297,264,8,0,1,0,0
1.5118737798350053,322,238,14,0,4,2,1
0.05450053723919861,321,246,8,1,4,1,0
0.34367768031975643,312,253,7,1,5,2,0
0.4010851746654315,333,227,8,0,6,2,1
1.0583729256587953,307,243,7,0,6,0,0
0.06658805526835244,321,259,10,0,4,3,1
0.4495495569673913,318,243,7,0,0,1,1
0.24248179726922622,346,250,8,0,4,4,0
0.12147707550444031,311,231,9,0,6,3,1
1.6843106687134723,304,259,11,1,6,4,1
0.481053192296313,287,255,13,0,6,2,0
0.09803101949326702,316,246,6,0,0,1,0
0.5730674793876915,284,227,11,1,3,3,0
0.19590621184668472,321,237,6,0,4,1,0
0.0011048458009492535,272,250,14,0,1,1,0
0.11004941194774075,287,255,8,0,3,1,0
1.1951520043158457,290,242,13,0,0,1,0
0.0017361827096279091,271,259,12,0,1,4,0
0.47728212285210014,297,261,8,0,0,0,0
0.7004496130916131,298,247,8,0,7,0,1
0.298575618298007,287,216,8,0,6,2,1
0.8048646424148327,332,209,10,0,3,5,0
1.8274022241538015,272,248,9,0,0,2,1
0.6259158847687486,264,251,11,0,2,5,1
0.5873030373434314,301,235,10,0,3,4,0
0.15164767118159445,308,267,13,0,1,3,0
0.6316855185327809,309,272,10,0,5,0,1
2.319150898786695,316,256,8,0,7,4,1
0.5830359787072296,311,233,8,0,6,1,0
0.7289844249422187,271,256,12,0,6,2,1
2.876447600222137,333,233,7,0,6,2,0
0.3996410745643562,301,219,8,1,0,1,0
0.04509769226189196,345,274,9,0,4,7,0
2.100988245919116,292,254,11,0,4,1,1
0.6911265354644027,285,257,7,0,0,2,0
0.14291854913393642,303,248,10,0,1,1,0
0.0877572224416011,307,242,12,0,4,5,1
0.6679382330150003,296,230,14,0,5,4,1
1.5695289148270823,290,233,9,0,1,1,0
0.031040168658025308,308,242,14,1,3,4,0
0.07280866110344342,334,260,11,0,0,2,0
0.1116453912416248,303,271,12,1,0,3,0
0.1699464939322498,303,268,8,0,4,3,0
0.9975215766130063,296,264,14,0,4,2,1
0.05649287720012371,296,232,8,0,6,0,0
1.9080836232278577,309,255,7,0,7,3,0
2.5185068090031733,314,258,6,0,1,2,1
4.996501216169816,302,251,11,0,2,1,0
0.009796575092182463,312,232,11,0,6,3,1
0.21646430042030604,288,266,7,0,0,3,0
0.7342285508396904,334,284,14,0,6,2,1
0.06990547826754297,299,263,8,0,7,1,1
4.114415672325533,1361,261,22,0,0,2,0
3.35614678678174,1027,257,17,1,1,3,0
0.6837042581339856,309,222,11,0,5,1,1
1.997870009775918,316,268,12,1,3,2,0
2.0722063879010753,309,222,14,0,7,2,0
0.7551356906558371,308,230,12,0,4,0,0
0.48876825751333364,344,260,15,0,5,3,0
2.006799243086612,312,251,13,0,1,3,0
0.5984922093403856,286,242,9,0,2,1,0
2.4826681439650535,296,262,11,0,1,3,0
1.0109751498506496,293,242,7,0,1,1,0
0.6845609640059754,305,239,14,0,0,4,0
0.5000068485623455,317,239,14,0,7,3,0
0.34246559036823204,311,264,13,0,0,4,1
0.22055664587473675,298,259,12,0,4,0,1
0.010633104910896498,1122,244,21,1,4,3,0
0.31057307774889914,339,262,14,0,0,2,0
0.01828425400777985,303,236,8,0,6,1,1
0.2502957401631655,306,274,8,0,4,1,1
3.30664526461572,293,250,10,0,1,0,1
2.473247731011129,275,257,9,1,1,1,1
2.4041140991010264,311,271,12,0,5,1,0
0.4003782637299135,311,247,12,0,4,0,0
2.983477860659325,360,266,15,0,3,0,1
1.1492288499157028,332,245,13,0,3,2,0
0.04491575798474018,279,208,5,0,0,4,0
0.2623603033555177,301,216,9,0,0,4,0
1.0812846487754566,331,231,8,0,4,3,0
0.1772135543815329,290,265,11,0,2,1,0
0.11860020575551374,278,256,9,1,2,4,0
1.4305970258061056,279,229,14,0,3,1,0
0.0059671543491317015,311,239,8,0,4,4,1
0.035270008169557145,294,237,9,0,2,4,0
1.9500632776643796,317,226,13,0,2,0,0
0.3496241895916988,302,259,9,0,2,4,0
2.6895583141062374,300,251,6,0,5,2,1
1.537710662516413,322,251,8,0,0,1,1
1.1490112459940387,295,249,9,0,7,0,0
0.42783092841568066,301,272,11,0,4,1,1
0.1722813184400204,308,249,12,0,1,5,1
0.07760721860219252,285,270,10,0,6,3,0
1.4343330046163643,292,254,9,0,7,1,0
0.10505068019238147,284,239,10,0,0,4,1
0.20428442757792764,1361,237,17,1,1,1,1
0.7675185192389891,301,246,7,0,1,2,0
0.039489176734520404,300,270,11,0,0,1,0
1.0795377815202531,300,274,13,1,5,5,0
0.06719346234012974,292,222,10,0,1,1,0
0.204306814065224,300,263,6,1,3,1,0
0.08232151833304038,269,253,14,1,6,4,0
2.3365191126469,1187,218,17,1,4,2,0
3.5860470738945525,282,227,12,1,5,2,0
1.3148954201049832,284,250,14,0,0,2,0
1.1748303080400484,323,264,14,0,7,3,1
0.29118943094502203,296,268,7,1,0,3,1
1.1295696857317759,337,247,7,1,5,3,0
1.1831997305054935,267,244,11,0,5,6,1
1.429909885522213,274,254,12,0,3,0,0
1.6039388542886386,290,239,13,0,6,4,1
1.6590567022267817,310,230,10,1,7,2,1
0.01960401032539986,292,253,7,0,0,3,0
1.1759480396226825,300,260,12,0,7,1,1
0.9778721885762207,297,260,12,0,1,1,0
2.0619547618277143,341,269,11,0,6,3,1
0.12607059594580391,301,247,11,1,6,3,1
1.123113769152831,269,231,7,0,4,3,1
0.6402145054024182,263,248,13,0,6,3,1
0.6556897341749097,300,247,6,0,6,2,0
0.1626520194423183,272,242,13,0,4,1,0
1.4429900066983359,1795,265,28,0,1,2,1
0.7092357090850083,718,242,16,0,3,4,0
0.10911357753263587,285,258,13,0,7,2,1
7.470674843099635,270,250,14,1,1,2,0
0.9351124710336877,286,242,7,0,7,0,0
0.5117837297294192,273,264,10,0,1,0,0
3.2609037639327636,292,227,11,0,5,3,0
1.866661373676643,311,246,14,1,5,2,0
1.5455731628745515,321,274,12,0,1,0,0
0.07200435324713812,302,246,11,0,3,1,1
1.1242325112982776,300,244,11,1,1,4,1
2.1848847073978663,280,260,7,1,2,3,0
0.6866992281945955,287,269,8,0,7,4,1
1.4610188920335898,332,234,9,0,0,1,0
0.325584563176516,303,256,13,0,6,2,1
0.14969827111294468,287,225,13,0,5,4,1
2.164373396969421,272,223,10,0,5,2,0
0.5458600656217983,285,237,6,0,2,2,0
0.715390610986731,290,269,12,0,7,5,1
0.36034663993720395,308,242,10,0,2,1,1
0.6920967292832878,299,240,11,1,4,1,0
0.3496700966390588,300,264,9,0,0,2,0
0.05667469495911899,307,250,12,1,7,6,1
1.9940324107357865,277,267,7,0,5,0,1
0.1872101107595205,290,241,7,0,1,3,0
0.38441348020238764,294,258,7,0,5,4,1
1.9441702979611533,297,237,14,0,1,0,1
1.0960869399056874,278,249,6,0,3,1,0
0.8720654709677087,299,263,8,0,4,0,1
2.172490721051354,286,261,9,0,7,5,0
0.17884767555560133,293,246,13,0,2,0,0
0.6681552119612089,339,254,9,0,0,2,0
0.6294945688072223,1445,254,25,0,3,3,0
3.4932087515925927,319,242,14,0,7,1,1
1.7261542250989992,295,246,11,0,6,4,0
0.22056953727511372,280,253,9,0,0,0,0
0.16722592346169926,276,236,11,0,0,1,0
0.46310749885616054,289,242,12,0,6,0,1
0.21899739932817083,328,263,6,1,5,2,0
0.46766336527531743,295,241,13,0,4,0,0
0.11304010767710931,296,261,9,0,0,0,0
0.8984176796720937,308,260,13,0,2,1,0
0.2232461563048766,1416,248,22,0,6,0,1
0.24413618682185334,293,247,13,0,1,2,0
4.01097298534929,312,249,6,0,1,1,1
1.6926858457772898,302,250,6,0,3,1,1
2.1406711778523206,302,246,7,1,5,4,0
0.06558347318663053,269,268,13,0,6,2,1
0.3056665532716318,274,235,14,0,4,0,0
0.46791617471401536,319,254,14,1,3,2,1
1.7493154811851401,285,235,8,0,3,1,0
0.9467467002068803,304,235,8,0,0,2,0
0.006202493967234204,310,241,9,0,2,0,0
0.33673697840030864,289,261,13,0,1,3,0
1.6880420919316175,303,266,8,1,0,2,0
5.675036140461937,327,245,10,0,5,2,0
0.4228241732596236,311,235,11,0,2,2,0
0.6272266937379913,329,228,9,0,4,3,0
0.9317931108921264,291,251,10,0,1,0,1
0.6270689887554523,315,248,11,0,4,3,1
1.6630263277636934,314,255,13,0,1,2,0
2.2139616251259073,304,225,7,0,5,1,0
0.21079528449211887,291,268,10,0,5,1,0
0.7925930230987768,324,241,7,1,2,3,0
0.11118811453900541,301,253,6,1,1,2,0
0.17547100646637034,312,225,11,1,6,0,1
0.6336788361148733,296,254,10,0,1,6,0
0.36783554602929447,300,213,8,0,1,3,0
0.09108379761432356,300,248,6,1,2,5,0
0.7490627070354299,311,259,14,0,7,1,0
1.3411048629676596,294,269,13,0,3,0,1
1.3083981554297437,299,294,14,0,2,3,1
0.37847066539017593,297,267,7,1,4,2,0
0.7726545985007732,287,244,6,1,2,3,0
0.22207360620228458,297,254,7,1,5,2,1
0.26225310114951866,304,246,6,0,3,3,1
0.38867869871422966,327,240,10,1,4,1,1
2.847463314585223,2247,241,30,0,3,3,0
0.5364634387572692,301,270,7,0,3,2,0
0.8822336813718822,321,256,9,0,3,6,0
0.7665735040215873,307,258,10,0,3,3,0
1.3772803507046227,302,290,8,1,7,1,1
2.9189312422209817,316,240,10,0,2,2,1
0.4242164059474793,308,247,11,0,6,5,1
1.3149750278914965,2014,220,31,0,5,1,0
0.40445467248477907,310,281,8,0,4,4,0
2.066893806527818,330,254,6,1,2,3,1
0.14948488023017686,274,244,13,0,3,3,0
0.14538099040378658,268,243,11,0,6,2,1
0.7494575852469069,270,236,10,0,1,2,0
0.08545468313185117,303,244,12,0,4,2,0
0.32320065009779353,288,212,14,1,6,3,0
0.7809988258051282,536,253,9,0,5,5,0
0.3034154649466097,281,256,13,0,1,2,0
2.6446255828682377,284,256,11,1,4,2,0
0.7826420698659634,274,263,11,0,1,2,0
0.6468800595525971,313,260,13,0,7,2,1
0.7445691194975216,283,257,8,0,2,3,0
1.2684099592891818,297,258,13,1,3,1,0
0.3610902401465315,310,249,11,0,6,2,0
1.4106791756023602,297,232,14,0,3,0,0
2.5497391655298944,303,263,10,0,1,2,0
2.041063375534503,309,260,12,0,7,1,1
0.7229780996526993,282,258,10,0,5,3,0
0.24353190429692764,291,255,9,0,4,2,0
0.32787890276881027,285,235,9,0,0,1,1
1.6082998151517072,305,249,14,0,3,2,1
0.9244406924870417,303,257,13,0,3,2,1
0.39491968962703006,363,213,8,0,2,1,0
0.03187568725540099,312,264,13,0,4,0,1
1.9694949725915476,267,264,11,1,1,3,0
0.16586787394739386,294,259,6,0,3,3,1
0.5977559545065222,302,249,12,1,6,3,1
0.3141667059364938,315,238,7,1,5,5,1
0.41974535334091595,299,229,13,1,2,4,1
0.08081555075092535,311,254,10,0,1,1,0
0.33312212938511143,321,239,14,0,0,1,0
2.5053915441625305,283,251,10,0,2,0,0
0.6043829259343619,292,256,6,0,0,3,0
0.5841705700100861,282,276,12,0,1,0,1
0.886922607186738,320,256,12,0,7,2,0
0.43604734119337496,342,248,8,0,6,1,1
0.3957613964387292,289,263,7,1,4,2,0
0.019629851511671667,309,233,13,0,6,1,0
1.566161468318576,296,229,13,1,3,2,0
1.2116320713106787,316,244,8,0,4,4,1
0.5074064255627018,1518,237,24,0,7,0,1
0.9827751062509352,284,236,8,0,0,2,0
0.5083109386804946,295,255,7,0,2,3,0
0.12272125094080245,289,268,11,1,0,1,0
0.1564397342213113,306,244,13,0,6,5,1
3.3393521312566823,326,243,14,0,6,0,0
1.2680455303234084,328,233,10,0,5,0,0
0.4469656381442036,1948,259,24,0,4,2,1
1.4172232246347856,269,250,10,1,3,3,0
0.7250433876655662,317,265,12,1,0,1,0
1.543041419280274,297,214,14,0,6,3,1
1.0975803798558934,302,254,7,0,7,1,1
1.4100277175150062,299,254,11,0,7,1,1
0.0057415003705650405,303,241,10,0,2,1,1
4.305699810164589,2046,265,29,0,1,3,0
0.04755089733458208,301,249,6,0,5,2,0
0.49899693696657565,287,254,6,0,0,1,1
0.13221553484727253,333,204,11,1,0,1,0
0.2162223700785473,321,243,7,0,6,1,0
0.5258587641915745,318,245,11,0,7,2,1
0.44051465024276787,306,226,6,0,3,1,1
2.889951067411244,283,248,13,1,4,3,1
0.4864905345951457,264,239,8,0,4,4,1
3.008085621637801,274,255,10,0,1,1,0
0.8730697087458978,267,246,9,0,1,1,0
0.49835561509564263,320,273,9,0,2,3,0
0.9141161768970368,300,277,10,0,6,0,1
0.8654562665749459,277,265,11,0,3,4,0
0.29826963620362495,303,262,12,0,5,2,1
0.2912711947537714,314,261,14,0,1,2,1
2.2932186330584177,301,234,7,0,7,0,1
0.07962079871260616,282,245,13,0,7,2,0
0.7232424803561354,308,260,11,0,3,3,0
3.052975798364769,325,264,8,0,1,1,0
0.38171478301838807,340,230,14,0,7,2,0
1.681624388437709,299,272,12,1,6,2,1
0.3716508817711742,286,243,7,0,4,1,0
3.1252401052402834,313,252,7,0,2,1,0
0.15014759556199445,299,237,11,0,4,2,0
0.5297677085662857,279,234,12,0,2,2,0
0.7193520033818542,289,230,6,0,5,1,1
1.368041996040159,301,251,11,0,6,1,0
0.8575951860348902,304,269,10,0,3,4,0
1.5352335075435388,312,268,14,0,0,2,0
0.15307723904881948,326,262,12,0,4,3,1
1.5954774485315641,301,263,14,0,6,0,1
2.4587809397891704,285,249,6,0,1,0,0
1.4343231656478288,290,262,12,0,7,2,0
0.3851944546516976,311,238,9,0,2,2,1
0.2277689822080013,283,260,10,0,5,1,1
0.31720491778634213,301,251,13,0,5,2,0
0.12784685825878897,293,264,13,0,1,2,0
1.094158416828873,282,282,8,1,0,3,1
0.7977316115687806,280,226,8,0,7,1,1
0.7988434936635606,316,221,12,0,5,2,0
0.9683758116861374,298,238,13,1,5,3,0
2.2912366026720905,330,251,11,1,2,1,0
0.06831941379507203,323,248,6,0,0,2,0
0.5094393562098956,293,233,7,1,2,3,0
0.2475426286686221,313,227,12,0,4,0,1
1.2421841580225512,287,281,12,1,5,3,0
2.123953253414556,302,277,14,0,2,2,0
0.3389215599094161,290,269,10,0,1,3,0
0.6272588363533766,1986,231,26,1,1,2,0
0.04808313794329854,305,218,7,0,7,5,1
0.6346356843238881,282,266,13,1,5,3,0
0.3698711264694949,286,251,14,0,7,4,0
0.9698531965908916,1037,233,13,0,0,1,1
0.669774808390651,1032,237,17,1,3,4,0
1.6136738642876742,304,263,9,0,3,1,0
0.5534152910062085,319,288,13,1,3,7,0
0.6369865979196994,289,273,12,1,3,3,0
1.8710126520228882,256,245,7,0,0,4,1
0.5785728054627862,323,254,14,0,0,1,0
0.9887655990231258,275,239,7,0,6,3,1
0.25323097810432216,294,242,13,0,3,0,0
1.4214359056854868,303,257,12,0,1,2,0
1.0332890052209482,308,275,7,0,2,0,0
1.0733689231990118,301,243,12,1,7,1,1
1.1285756156470017,279,234,8,0,3,4,0
0.9417296784515168,296,263,8,0,7,3,0
0.08113017425012324,281,241,6,0,1,2,0
0.367182469023376,1334,250,22,0,0,3,0
2.095260619836372,1279,261,23,0,4,4,0
1.7521851230898327,307,220,10,0,5,1,0
1.7195762208143366,300,278,12,0,7,3,1
2.9341068357194415,302,228,9,0,3,1,1
0.8385845212259807,298,255,11,1,1,1,1
0.777312064528853,316,252,13,1,4,1,0
0.6934465795689485,1100,250,17,0,2,1,0
0.06725531014673204,1906,224,27,1,1,2,1
0.7360446832448161,289,278,7,1,0,3,1
1.3279606685983356,301,243,10,0,5,0,0
0.3300130050213554,288,245,13,1,5,0,0
2.23531488506716,560,228,14,0,1,3,0
1.005997668594923,321,259,8,0,4,6,0
1.1970669681785053,306,242,10,0,7,5,0
0.9396658287587425,277,224,11,1,6,3,0
1.7056147923117395,296,260,14,1,3,2,0
0.6193481281073715,314,244,13,1,0,2,0
0.7814168193060691,304,247,13,1,5,1,0
0.2745554316334963,323,229,12,0,4,2,1
0.7231074733293756,276,274,9,0,7,1,0
0.2719058567303003,297,242,9,0,4,0,0
1.8057802826730915,314,272,10,0,5,1,1
0.8522544896496407,271,256,9,0,4,3,0
0.8391785701284767,315,221,14,1,4,3,0
1.6012054551768895,312,250,13,0,2,0,0
0.24892335776558452,312,240,14,0,3,6,0
0.25954743479859677,286,250,11,1,2,0,0
3.084096832296985,315,245,7,1,3,0,0
0.9186250215217417,308,270,7,0,7,3,0
0.8476017520828016,300,231,8,0,2,2,1
0.016564785957988624,308,246,11,0,3,1,1
0.49655426858384116,279,255,9,0,7,3,1
2.3093902228569734,354,259,12,0,1,1,0
1.6719741886720019,293,241,13,0,2,1,0
0.5106004144238893,312,248,9,0,3,1,0
1.055138286718607,268,261,14,0,3,3,1
0.4660805154072182,287,256,10,0,2,4,0
0.6038573014955401,314,245,13,0,6,2,0
0.4347508637802992,288,221,6,0,3,3,0
0.2466311509339405,280,245,8,0,2,3,0
0.789107117364585,314,240,14,0,3,1,0
0.6733771980028203,303,223,13,0,7,3,0
3.0748143219624033,290,251,11,0,7,5,0
0.11632423410722027,280,242,6,1,1,2,1
0.5981424669681015,320,271,6,0,0,3,1
1.443502552869705,318,249,9,0,0,7,1
0.7277189479337774,299,267,14,0,3,4,0
2.652231483859749,309,245,9,0,5,2,0
0.48628647321688756,309,269,13,0,0,1,0
0.1652248214701753,300,245,10,0,4,1,0
2.1518915749403233,307,246,7,1,3,0,1
0.0707567683762502,286,235,11,0,7,2,1
0.558079425950026,312,266,9,0,4,0,0
0.4169769182178218,297,260,8,0,3,1,0
0.9208748795446655,291,268,12,1,4,3,0
1.299216649838619,306,233,7,1,1,0,0
0.6409168696272745,310,221,14,0,3,2,0
1.8846613361705102,321,239,13,0,2,1,0
0.04725568871166533,275,251,13,1,1,1,0
0.3913817192316213,322,240,6,1,3,2,0
0.8732769578438936,309,286,14,0,5,1,1
0.47622146605381793,291,247,10,1,4,3,0
0.1554862531459194,278,242,12,0,7,4,1
0.22903812606289037,297,241,7,0,2,3,1
0.505606204900707,307,279,12,0,5,3,1
0.4208347754313769,275,256,8,0,4,4,0
1.3081836586295752,320,231,12,1,6,2,1
1.184594229153902,283,257,8,0,7,3,0
1.1203980723986093,288,224,14,0,5,0,0
0.972321186096754,291,238,12,0,3,2,0
1.3973141976008925,307,231,10,0,4,4,1
2.9580895519050068,292,252,10,0,5,2,0
0.3490929702473625,282,269,6,0,6,4,0
2.15434518516167,283,256,8,0,1,1,1
0.015087172922619248,299,251,13,0,6,1,0
3.0383542751683867,329,246,13,0,6,1,1
0.10566810444525124,290,242,14,0,0,1,0
0.11931460243564079,320,265,6,0,2,2,0
0.5698535153135041,277,258,8,1,1,1,0
0.1666291307244439,296,250,12,0,4,0,0
0.012345797745313069,324,247,9,0,1,4,0
7.122615778493983e-05,304,261,8,0,2,1,0
0.3342927843463022,310,260,8,0,1,0,0
1.7474227138504355,298,220,14,1,0,0,1
0.12859535653529777,304,271,13,0,3,3,0
0.9183949456194906,317,250,6,0,2,0,0
1.725678364029638,323,233,13,0,4,4,0
0.21765469750446165,280,277,11,0,1,2,0
0.3412669484295025,251,259,13,0,2,2,1
5.0633555540131825,308,258,11,0,7,4,1
1.2063909217821505,275,251,12,0,6,1,1
0.7222631209305467,270,270,11,0,2,1,0
1.8616799155816142,337,251,12,0,1,3,1
0.10899587400641043,314,251,13,1,7,3,1
1.547575650022053,289,224,10,1,5,1,0
1.3667209208888007,321,263,7,0,3,2,0
0.453012707285662,299,260,6,0,5,2,0
0.3636769194512094,312,241,9,0,1,1,1
0.8233601718382498,2201,246,29,0,3,2,1
1.4519753510883904,295,248,13,1,3,0,0
1.6060874836383734,301,261,6,0,5,2,0
2.2604648475752263,292,250,13,0,1,2,0
0.20117519063012643,278,213,5,0,3,5,0
0.27692705549721314,271,270,10,0,6,4,1
1.3518694219836815,281,239,9,0,1,1,0
0.20161422215754876,316,261,11,1,0,2,0
0.00901426126263332,306,283,6,0,6,3,1
0.23823608422353196,303,251,12,0,6,3,0
0.3622975987306779,292,289,7,1,3,4,0
0.3649065459678578,300,256,13,0,0,2,1
1.1252732358980628,297,252,11,0,4,2,0
1.0148390418190567,288,282,13,0,2,2,0
0.5928247228650507,268,259,14,0,4,2,0
1.2994074691830626,317,236,13,0,1,4,0
0.671180749277201,305,257,10,0,6,2,0
1.047289696189831,290,235,9,0,5,2,0
3.145397985697599,292,232,11,0,5,0,0
1.4147005673118938,328,271,11,0,4,0,0
0.3140409346134167,309,258,13,1,1,3,1
0.17159633027196847,278,241,10,0,7,5,1
2.8437152790648357,284,257,10,0,2,4,1
1.0795909884203396,315,276,7,1,2,4,1
1.785895155204189,268,234,7,0,7,3,1
0.8701226338434449,297,258,13,0,0,0,0
0.8727447307861234,322,268,14,0,1,2,0
7.205969934838762,283,248,11,0,6,4,1
2.4817756200938073,293,248,9,1,2,1,1
0.06609410058704623,331,226,6,0,4,1,0
0.1892073841668139,296,245,6,1,4,0,0
0.44760262969277886,300,254,12,0,6,3,1
0.42535722715179464,330,236,11,0,4,4,1
0.1964758365201012,297,239,8,0,3,1,0
1.1079607599692838,308,259,7,0,4,6,0
0.5555199735556164,284,224,6,0,5,2,0
2.1703833741171223,307,225,12,0,3,1,0
0.43616270654458816,296,261,11,0,1,3,0
0.7457981519280207,288,248,8,1,3,2,0
0.5472366041689236,329,226,12,1,7,2,0
1.062802456812635,291,265,13,0,0,1,0
0.28888197846914454,278,231,10,1,1,4,1
1.768403764785807,299,278,8,0,7,3,1
3.419996348636889,290,271,6,0,6,1,1
0.06912304642099401,282,248,13,0,0,1,0
0.004359581924965882,320,236,11,0,1,1,0
0.5319560581576251,297,282,9,0,5,0,0
0.7729515042351877,259,277,6,0,6,2,1
1.2970679204649143,318,215,13,1,5,3,0
0.5341757564132746,295,233,14,0,6,5,1
0.6226172131777596,297,278,10,1,4,5,0
0.9295600205411058,301,252,8,0,7,0,1
0.5031142494589464,300,274,11,0,4,1,0
3.4139754662768094,296,231,13,0,3,2,0
0.06669109856791261,286,234,11,0,5,1,0
0.12030629933427976,302,222,6,0,3,2,0
0.7459412612641837,311,264,7,0,4,4,0
0.3096879754609264,308,264,6,0,6,2,0
1.7293191984972012,296,264,9,0,7,3,0
0.4265585430716227,282,253,10,0,4,4,0
0.2287042495933766,305,234,10,0,0,2,0
0.1766239575064678,309,262,12,1,4,4,0
0.9678249981614827,291,243,7,0,2,2,0
0.17860522595574072,269,263,14,0,1,4,0
0.566152835491067,277,221,7,0,7,2,0
1.143277102267336,323,236,10,0,3,5,0
1.2906267532119802,2086,225,25,0,6,0,1
0.47943255849907773,295,258,9,0,2,2,0
0.0471631805683511,1968,257,30,1,4,1,0
0.4511480331657338,278,281,6,0,5,1,0
0.543173120166599,283,251,10,0,7,1,0
0.6190352916264008,317,257,11,0,1,4,0
0.27295474671539666,298,259,11,0,4,0,0
4.2066262900387486,300,276,9,0,3,2,1
1.384234371746549,288,276,9,0,3,2,1
0.09376355712517138,308,256,14,0,6,3,0
0.08464704824408711,289,240,8,0,1,1,0
0.5975624722698889,1521,249,22,0,4,3,1
1.6014401978278763,297,237,9,0,3,2,0
0.08667249383536231,310,257,12,0,7,1,1
1.6139451350124603,621,238,16,1,1,1,1
1.0706617012465984,285,228,13,1,1,3,1
1.6694079965553537,294,260,6,0,0,1,0
1.7289990155035666,450,225,7,0,3,4,0
1.3869052656871252,305,252,9,0,0,1,0
